'Elapsed time','ECG'
45.492,1.095
45.496,0.595
45.500,0.263
45.504,0.000
45.508,-0.170
45.512,-0.228
45.516,-0.260
45.520,-0.273
45.524,-0.245
45.528,-0.212
45.532,-0.273
45.536,-0.287
45.540,-0.333
45.544,-0.357
45.548,-0.400
45.552,-0.362
45.556,-0.350
45.560,-0.395
45.564,-0.365
45.568,-0.350
45.572,-0.378
45.576,-0.403
45.580,-0.395
45.584,-0.407
45.588,-0.415
45.592,-0.400
45.596,-0.383
45.600,-0.378
45.604,-0.383
45.608,-0.410
45.612,-0.400
45.616,-0.432
45.620,-0.415
45.624,-0.400
45.628,-0.395
45.632,-0.412
45.636,-0.375
45.640,-0.400
45.644,-0.422
45.648,-0.407
45.652,-0.395
45.656,-0.400
45.660,-0.378
45.664,-0.365
45.668,-0.390
45.672,-0.415
45.676,-0.435
45.680,-0.412
45.684,-0.427
45.688,-0.412
45.692,-0.395
45.696,-0.360
45.700,-0.375
45.704,-0.372
45.708,-0.357
45.712,-0.378
45.716,-0.412
45.720,-0.390
45.724,-0.383
45.728,-0.365
45.732,-0.383
45.736,-0.385
45.740,-0.375
45.744,-0.400
45.748,-0.407
45.752,-0.400
45.756,-0.398
45.760,-0.372
45.764,-0.350
45.768,-0.390
45.772,-0.390
45.776,-0.412
45.780,-0.422
45.784,-0.407
45.788,-0.352
45.792,-0.385
45.796,-0.365
45.800,-0.350
45.804,-0.372
45.808,-0.383
45.812,-0.347
45.816,-0.307
45.820,-0.278
45.824,-0.263
45.828,-0.210
45.832,-0.200
45.836,-0.172
45.840,-0.177
45.844,-0.188
45.848,-0.147
45.852,-0.113
45.856,-0.125
45.860,-0.087
45.864,-0.090
45.868,-0.095
45.872,-0.115
45.876,-0.110
45.880,-0.110
45.884,-0.133
45.888,-0.113
45.892,-0.115
45.896,-0.120
45.900,-0.128
45.904,-0.122
45.908,-0.170
45.912,-0.198
45.916,-0.185
45.920,-0.172
45.924,-0.160
45.928,-0.163
45.932,-0.145
45.936,-0.152
45.940,-0.158
45.944,-0.185
45.948,-0.185
45.952,-0.170
45.956,-0.163
45.960,-0.150
45.964,-0.150
45.968,-0.150
45.972,-0.158
45.976,-0.163
45.980,-0.177
45.984,-0.182
45.988,-0.200
45.992,-0.195
45.996,-0.138
46.000,-0.182
46.004,-0.198
46.008,-0.172
46.012,-0.212
46.016,-0.223
46.020,-0.233
46.024,-0.170
46.028,-0.210
46.032,-0.172
46.036,-0.210
46.040,-0.200
46.044,-0.273
46.048,-0.245
46.052,-0.253
46.056,-0.240
46.060,-0.220
46.064,-0.237
46.068,-0.250
46.072,-0.233
46.076,-0.258
46.080,-0.258
46.084,-0.273
46.088,-0.278
46.092,-0.273
46.096,-0.228
46.100,-0.240
46.104,-0.295
46.108,-0.270
46.112,-0.287
46.116,-0.297
46.120,-0.245
46.124,-0.285
46.128,-0.253
46.132,-0.235
46.136,-0.265
46.140,-0.265
46.144,-0.312
46.148,-0.282
46.152,-0.297
46.156,-0.263
46.160,-0.270
46.164,-0.312
46.168,-0.310
46.172,-0.302
46.176,-0.275
46.180,-0.285
46.184,-0.297
46.188,-0.320
46.192,-0.287
46.196,-0.263
46.200,-0.302
46.204,-0.285
46.208,-0.290
46.212,-0.297
46.216,-0.345
46.220,-0.282
46.224,-0.275
46.228,-0.253
46.232,-0.273
46.236,-0.302
46.240,-0.273
46.244,-0.282
46.248,-0.297
46.252,-0.302
46.256,-0.287
46.260,-0.270
46.264,-0.258
46.268,-0.282
46.272,-0.265
46.276,-0.290
46.280,-0.287
46.284,-0.278
46.288,-0.290
46.292,-0.275
46.296,-0.253
46.300,-0.273
46.304,-0.245
46.308,-0.307
46.312,-0.275
46.316,-0.297
46.320,-0.258
46.324,-0.260
46.328,-0.275
46.332,-0.260
46.336,-0.265
46.340,-0.278
46.344,-0.282
46.348,-0.287
46.352,-0.307
46.356,-0.245
46.360,-0.237
46.364,-0.247
46.368,-0.247
46.372,-0.260
46.376,-0.250
46.380,-0.278
46.384,-0.245
46.388,-0.285
46.392,-0.258
46.396,-0.228
46.400,-0.265
46.404,-0.260
46.408,-0.250
46.412,-0.245
46.416,-0.220
46.420,-0.203
46.424,-0.190
46.428,-0.195
46.432,-0.165
46.436,-0.163
46.440,-0.165
46.444,-0.175
46.448,-0.207
46.452,-0.177
46.456,-0.158
46.460,-0.147
46.464,-0.115
46.468,-0.150
46.472,-0.135
46.476,-0.125
46.480,-0.128
46.484,-0.120
46.488,-0.122
46.492,-0.107
46.496,-0.115
46.500,-0.110
46.504,-0.152
46.508,-0.172
46.512,-0.203
46.516,-0.177
46.520,-0.135
46.524,-0.158
46.528,-0.133
46.532,-0.128
46.536,-0.120
46.540,-0.107
46.544,-0.107
46.548,-0.062
46.552,-0.037
46.556,-0.028
46.560,0.020
46.564,0.200
46.568,0.412
46.572,0.738
46.576,1.163
46.580,1.597
46.584,2.020
46.588,2.265
46.592,2.277
46.596,2.065
46.600,1.585
46.604,1.060
46.608,0.550
46.612,0.175
46.616,-0.037
46.620,-0.128
46.624,-0.163
46.628,-0.122
46.632,-0.107
46.636,-0.133
46.640,-0.128
46.644,-0.190
46.648,-0.253
46.652,-0.225
46.656,-0.207
46.660,-0.210
46.664,-0.250
46.668,-0.273
46.672,-0.285
46.676,-0.273
46.680,-0.285
46.684,-0.323
46.688,-0.325
46.692,-0.278
46.696,-0.278
46.700,-0.278
46.704,-0.338
46.708,-0.323
46.712,-0.300
46.716,-0.340
46.720,-0.365
46.724,-0.335
46.728,-0.282
46.732,-0.302
46.736,-0.310
46.740,-0.328
46.744,-0.338
46.748,-0.352
46.752,-0.333
46.756,-0.345
46.760,-0.325
46.764,-0.297
46.768,-0.320
46.772,-0.333
46.776,-0.333
46.780,-0.338
46.784,-0.325
46.788,-0.325
46.792,-0.328
46.796,-0.287
46.800,-0.300
46.804,-0.323
46.808,-0.287
46.812,-0.310
46.816,-0.312
46.820,-0.328
46.824,-0.307
46.828,-0.285
46.832,-0.273
46.836,-0.250
46.840,-0.300
46.844,-0.340
46.848,-0.338
46.852,-0.328
46.856,-0.315
46.860,-0.300
46.864,-0.312
46.868,-0.307
46.872,-0.307
46.876,-0.315
46.880,-0.333
46.884,-0.328
46.888,-0.325
46.892,-0.345
46.896,-0.282
46.900,-0.290
46.904,-0.287
46.908,-0.290
46.912,-0.295
46.916,-0.295
46.920,-0.287
46.924,-0.223
46.928,-0.220
46.932,-0.160
46.936,-0.150
46.940,-0.160
46.944,-0.102
46.948,-0.095
46.952,-0.062
46.956,-0.065
46.960,-0.037
46.964,-0.022
46.968,-0.025
46.972,-0.033
46.976,-0.048
46.980,-0.060
46.984,-0.040
46.988,-0.040
46.992,-0.058
46.996,-0.010
47.000,-0.065
47.004,-0.072
47.008,-0.090
47.012,-0.100
47.016,-0.125
47.020,-0.113
47.024,-0.065
47.028,-0.070
47.032,-0.072
47.036,-0.110
47.040,-0.113
47.044,-0.125
47.048,-0.113
47.052,-0.133
47.056,-0.107
47.060,-0.110
47.064,-0.090
47.068,-0.087
47.072,-0.113
47.076,-0.145
47.080,-0.095
47.084,-0.133
47.088,-0.147
47.092,-0.120
47.096,-0.102
47.100,-0.085
47.104,-0.115
47.108,-0.138
47.112,-0.163
47.116,-0.172
47.120,-0.135
47.124,-0.138
47.128,-0.128
47.132,-0.140
47.136,-0.152
47.140,-0.172
47.144,-0.198
47.148,-0.177
47.152,-0.172
47.156,-0.195
47.160,-0.190
47.164,-0.200
47.168,-0.182
47.172,-0.200
47.176,-0.212
47.180,-0.225
47.184,-0.215
47.188,-0.220
47.192,-0.207
47.196,-0.190
47.200,-0.215
47.204,-0.207
47.208,-0.158
47.212,-0.228
47.216,-0.237
47.220,-0.212
47.224,-0.228
47.228,-0.207
47.232,-0.203
47.236,-0.223
47.240,-0.240
47.244,-0.270
47.248,-0.263
47.252,-0.240
47.256,-0.250
47.260,-0.240
47.264,-0.245
47.268,-0.237
47.272,-0.225
47.276,-0.240
47.280,-0.263
47.284,-0.275
47.288,-0.270
47.292,-0.233
47.296,-0.237
47.300,-0.265
47.304,-0.235
47.308,-0.253
47.312,-0.287
47.316,-0.302
47.320,-0.263
47.324,-0.237
47.328,-0.215
47.332,-0.247
47.336,-0.235
47.340,-0.237
47.344,-0.245
47.348,-0.245
47.352,-0.250
47.356,-0.245
47.360,-0.223
47.364,-0.215
47.368,-0.250
47.372,-0.263
47.376,-0.240
47.380,-0.233
47.384,-0.228
47.388,-0.247
47.392,-0.223
47.396,-0.237
47.400,-0.228
47.404,-0.265
47.408,-0.273
47.412,-0.260
47.416,-0.228
47.420,-0.250
47.424,-0.247
47.428,-0.220
47.432,-0.207
47.436,-0.250
47.440,-0.247
47.444,-0.240
47.448,-0.237
47.452,-0.225
47.456,-0.220
47.460,-0.228
47.464,-0.228
47.468,-0.207
47.472,-0.237
47.476,-0.228
47.480,-0.240
47.484,-0.200
47.488,-0.190
47.492,-0.207
47.496,-0.135
47.500,-0.182
47.504,-0.198
47.508,-0.190
47.512,-0.177
47.516,-0.207
47.520,-0.172
47.524,-0.160
47.528,-0.115
47.532,-0.133
47.536,-0.133
47.540,-0.133
47.544,-0.145
47.548,-0.128
47.552,-0.090
47.556,-0.087
47.560,-0.065
47.564,-0.098
47.568,-0.087
47.572,-0.128
47.576,-0.145
47.580,-0.177
47.584,-0.212
47.588,-0.188
47.592,-0.163
47.596,-0.170
47.600,-0.128
47.604,-0.125
47.608,-0.133
47.612,-0.150
47.616,-0.138
47.620,-0.128
47.624,-0.085
47.628,-0.087
47.632,-0.065
47.636,-0.052
47.640,-0.058
47.644,-0.015
47.648,0.158
47.652,0.290
47.656,0.583
47.660,0.882
47.664,1.270
47.668,1.657
47.672,1.972
47.676,2.123
47.680,2.103
47.684,1.800
47.688,1.450
47.692,1.058
47.696,0.690
47.700,0.315
47.704,0.070
47.708,-0.085
47.712,-0.125
47.716,-0.140
47.720,-0.170
47.724,-0.172
47.728,-0.175
47.732,-0.200
47.736,-0.215
47.740,-0.247
47.744,-0.263
47.748,-0.297
47.752,-0.287
47.756,-0.312
47.760,-0.282
47.764,-0.297
47.768,-0.325
47.772,-0.300
47.776,-0.370
47.780,-0.347
47.784,-0.365
47.788,-0.300
47.792,-0.352
47.796,-0.310
47.800,-0.350
47.804,-0.307
47.808,-0.365
47.812,-0.365
47.816,-0.362
47.820,-0.383
47.824,-0.360
47.828,-0.312
47.832,-0.340
47.836,-0.320
47.840,-0.320
47.844,-0.340
47.848,-0.378
47.852,-0.335
47.856,-0.307
47.860,-0.307
47.864,-0.328
47.868,-0.295
47.872,-0.345
47.876,-0.328
47.880,-0.335
47.884,-0.340
47.888,-0.365
47.892,-0.325
47.896,-0.325
47.900,-0.285
47.904,-0.323
47.908,-0.333
47.912,-0.365
47.916,-0.323
47.920,-0.335
47.924,-0.290
47.928,-0.295
47.932,-0.320
47.936,-0.307
47.940,-0.312
47.944,-0.340
47.948,-0.333
47.952,-0.338
47.956,-0.312
47.960,-0.312
47.964,-0.307
47.968,-0.295
47.972,-0.310
47.976,-0.310
47.980,-0.287
47.984,-0.260
47.988,-0.282
47.992,-0.275
47.996,-0.200
48.000,-0.175
48.004,-0.152
48.008,-0.138
48.012,-0.145
48.016,-0.100
48.020,-0.115
48.024,-0.075
48.028,-0.050
48.032,-0.040
48.036,-0.037
48.040,-0.040
48.044,-0.102
48.048,-0.060
48.052,-0.115
48.056,-0.090
48.060,-0.070
48.064,-0.062
48.068,-0.062
48.072,-0.085
48.076,-0.122
48.080,-0.133
48.084,-0.128
48.088,-0.125
48.092,-0.138
48.096,-0.138
48.100,-0.122
48.104,-0.110
48.108,-0.140
48.112,-0.163
48.116,-0.172
48.120,-0.165
48.124,-0.145
48.128,-0.125
48.132,-0.160
48.136,-0.133
48.140,-0.147
48.144,-0.172
48.148,-0.215
48.152,-0.163
48.156,-0.182
48.160,-0.165
48.164,-0.203
48.168,-0.203
48.172,-0.198
48.176,-0.188
48.180,-0.212
48.184,-0.212
48.188,-0.233
48.192,-0.215
48.196,-0.203
48.200,-0.220
48.204,-0.235
48.208,-0.225
48.212,-0.233
48.216,-0.275
48.220,-0.235
48.224,-0.258
48.228,-0.240
48.232,-0.247
48.236,-0.263
48.240,-0.253
48.244,-0.275
48.248,-0.310
48.252,-0.263
48.256,-0.273
48.260,-0.285
48.264,-0.270
48.268,-0.273
48.272,-0.290
48.276,-0.300
48.280,-0.302
48.284,-0.275
48.288,-0.302
48.292,-0.290
48.296,-0.278
48.300,-0.295
48.304,-0.307
48.308,-0.328
48.312,-0.352
48.316,-0.323
48.320,-0.347
48.324,-0.310
48.328,-0.310
48.332,-0.310
48.336,-0.323
48.340,-0.302
48.344,-0.307
48.348,-0.300
48.352,-0.325
48.356,-0.270
48.360,-0.307
48.364,-0.295
48.368,-0.302
48.372,-0.320
48.376,-0.300
48.380,-0.295
48.384,-0.297
48.388,-0.315
48.392,-0.312
48.396,-0.287
48.400,-0.310
48.404,-0.315
48.408,-0.295
48.412,-0.335
48.416,-0.310
48.420,-0.287
48.424,-0.362
48.428,-0.287
48.432,-0.338
48.436,-0.345
48.440,-0.320
48.444,-0.338
48.448,-0.352
48.452,-0.333
48.456,-0.325
48.460,-0.290
48.464,-0.350
48.468,-0.325
48.472,-0.312
48.476,-0.325
48.480,-0.338
48.484,-0.350
48.488,-0.297
48.492,-0.290
48.496,-0.307
48.500,-0.312
48.504,-0.297
48.508,-0.312
48.512,-0.365
48.516,-0.340
48.520,-0.325
48.524,-0.290
48.528,-0.287
48.532,-0.312
48.536,-0.338
48.540,-0.307
48.544,-0.328
48.548,-0.345
48.552,-0.315
48.556,-0.275
48.560,-0.302
48.564,-0.285
48.568,-0.275
48.572,-0.278
48.576,-0.240
48.580,-0.273
48.584,-0.270
48.588,-0.278
48.592,-0.225
48.596,-0.220
48.600,-0.237
48.604,-0.172
48.608,-0.188
48.612,-0.245
48.616,-0.220
48.620,-0.198
48.624,-0.200
48.628,-0.177
48.632,-0.188
48.636,-0.223
48.640,-0.220
48.644,-0.237
48.648,-0.200
48.652,-0.240
48.656,-0.198
48.660,-0.235
48.664,-0.245
48.668,-0.275
48.672,-0.260
48.676,-0.258
48.680,-0.233
48.684,-0.210
48.688,-0.223
48.692,-0.207
48.696,-0.160
48.700,-0.177
48.704,-0.147
48.708,-0.188
48.712,-0.138
48.716,-0.138
48.720,-0.075
48.724,-0.013
48.728,0.110
48.732,0.300
48.736,0.595
48.740,0.975
48.744,1.385
48.748,1.802
48.752,2.100
48.756,2.062
48.760,1.820
48.764,1.337
48.768,0.823
48.772,0.357
48.776,0.010
48.780,-0.228
48.784,-0.328
48.788,-0.325
48.792,-0.302
48.796,-0.285
48.800,-0.258
48.804,-0.335
48.808,-0.323
48.812,-0.375
48.816,-0.378
48.820,-0.390
48.824,-0.427
48.828,-0.370
48.832,-0.340
48.836,-0.398
48.840,-0.398
48.844,-0.453
48.848,-0.448
48.852,-0.420
48.856,-0.438
48.860,-0.410
48.864,-0.390
48.868,-0.400
48.872,-0.435
48.876,-0.435
48.880,-0.440
48.884,-0.450
48.888,-0.432
48.892,-0.378
48.896,-0.410
48.900,-0.395
48.904,-0.427
48.908,-0.450
48.912,-0.472
48.916,-0.422
48.920,-0.427
48.924,-0.422
48.928,-0.383
48.932,-0.407
48.936,-0.378
48.940,-0.415
48.944,-0.448
48.948,-0.432
48.952,-0.438
48.956,-0.385
48.960,-0.395
48.964,-0.410
48.968,-0.400
48.972,-0.410
48.976,-0.425
48.980,-0.438
48.984,-0.427
48.988,-0.385
48.992,-0.407
48.996,-0.388
49.000,-0.395
49.004,-0.395
49.008,-0.440
49.012,-0.432
49.016,-0.415
49.020,-0.378
49.024,-0.425
49.028,-0.400
49.032,-0.400
49.036,-0.422
49.040,-0.403
49.044,-0.407
49.048,-0.398
49.052,-0.407
49.056,-0.403
49.060,-0.365
49.064,-0.340
49.068,-0.325
49.072,-0.295
49.076,-0.323
49.080,-0.302
49.084,-0.273
49.088,-0.240
49.092,-0.188
49.096,-0.177
49.100,-0.170
49.104,-0.182
49.108,-0.147
49.112,-0.150
49.116,-0.177
49.120,-0.158
49.124,-0.147
49.128,-0.115
49.132,-0.140
49.136,-0.120
49.140,-0.150
49.144,-0.198
49.148,-0.177
49.152,-0.223
49.156,-0.207
49.160,-0.195
49.164,-0.175
49.168,-0.215
49.172,-0.207
49.176,-0.212
49.180,-0.228
49.184,-0.233
49.188,-0.250
49.192,-0.225
49.196,-0.215
49.200,-0.188
49.204,-0.198
49.208,-0.220
49.212,-0.233
49.216,-0.223
49.220,-0.253
49.224,-0.210
49.228,-0.225
49.232,-0.235
49.236,-0.237
49.240,-0.263
49.244,-0.275
49.248,-0.250
49.252,-0.245
49.256,-0.290
49.260,-0.225
49.264,-0.235
49.268,-0.265
49.272,-0.295
49.276,-0.285
49.280,-0.270
49.284,-0.295
49.288,-0.265
49.292,-0.278
49.296,-0.265
49.300,-0.285
49.304,-0.253
49.308,-0.278
49.312,-0.297
49.316,-0.360
49.320,-0.320
49.324,-0.295
49.328,-0.300
49.332,-0.295
49.336,-0.323
49.340,-0.328
49.344,-0.297
49.348,-0.335
49.352,-0.352
49.356,-0.325
49.360,-0.295
49.364,-0.333
49.368,-0.325
49.372,-0.315
49.376,-0.310
49.380,-0.365
49.384,-0.352
49.388,-0.340
49.392,-0.315
49.396,-0.320
49.400,-0.323
49.404,-0.347
49.408,-0.338
49.412,-0.347
49.416,-0.352
49.420,-0.383
49.424,-0.383
49.428,-0.333
49.432,-0.357
49.436,-0.300
49.440,-0.357
49.444,-0.370
49.448,-0.328
49.452,-0.350
49.456,-0.357
49.460,-0.312
49.464,-0.307
49.468,-0.302
49.472,-0.312
49.476,-0.340
49.480,-0.347
49.484,-0.340
49.488,-0.333
49.492,-0.312
49.496,-0.320
49.500,-0.340
49.504,-0.350
49.508,-0.347
49.512,-0.372
49.516,-0.365
49.520,-0.352
49.524,-0.350
49.528,-0.340
49.532,-0.302
49.536,-0.312
49.540,-0.338
49.544,-0.390
49.548,-0.333
49.552,-0.350
49.556,-0.325
49.560,-0.328
49.564,-0.323
49.568,-0.300
49.572,-0.350
49.576,-0.325
49.580,-0.350
49.584,-0.310
49.588,-0.338
49.592,-0.315
49.596,-0.320
49.600,-0.287
49.604,-0.287
49.608,-0.350
49.612,-0.307
49.616,-0.338
49.620,-0.282
49.624,-0.285
49.628,-0.265
49.632,-0.325
49.636,-0.312
49.640,-0.323
49.644,-0.282
49.648,-0.297
49.652,-0.275
49.656,-0.258
49.660,-0.258
49.664,-0.247
49.668,-0.212
49.672,-0.225
49.676,-0.245
49.680,-0.233
49.684,-0.215
49.688,-0.225
49.692,-0.170
49.696,-0.177
49.700,-0.175
49.704,-0.207
49.708,-0.200
49.712,-0.220
49.716,-0.198
49.720,-0.163
49.724,-0.160
49.728,-0.150
49.732,-0.150
49.736,-0.158
49.740,-0.177
49.744,-0.190
49.748,-0.200
49.752,-0.233
49.756,-0.220
49.760,-0.198
49.764,-0.212
49.768,-0.210
49.772,-0.225
49.776,-0.247
49.780,-0.223
49.784,-0.188
49.788,-0.172
49.792,-0.140
49.796,-0.125
49.800,-0.090
49.804,-0.125
49.808,-0.040
49.812,0.020
49.816,0.128
49.820,0.410
49.824,0.760
49.828,1.170
49.832,1.657
49.836,2.062
49.840,2.257
49.844,2.185
49.848,1.887
49.852,1.403
49.856,0.882
49.860,0.472
49.864,0.140
49.868,-0.058
49.872,-0.182
49.876,-0.203
49.880,-0.198
49.884,-0.200
49.888,-0.195
49.892,-0.200
49.896,-0.203
49.900,-0.225
49.904,-0.278
49.908,-0.315
49.912,-0.312
49.916,-0.307
49.920,-0.320
49.924,-0.282
49.928,-0.307
49.932,-0.333
49.936,-0.312
49.940,-0.323
49.944,-0.340
49.948,-0.375
49.952,-0.360
49.956,-0.325
49.960,-0.350
49.964,-0.333
49.968,-0.360
49.972,-0.352
49.976,-0.398
49.980,-0.378
49.984,-0.390
49.988,-0.390
49.992,-0.360
49.996,-0.340
50.000,-0.378
50.004,-0.415
50.008,-0.385
50.012,-0.360
50.016,-0.400
50.020,-0.378
50.024,-0.357
50.028,-0.347
50.032,-0.357
50.036,-0.338
50.040,-0.385
50.044,-0.372
50.048,-0.378
50.052,-0.385
50.056,-0.350
50.060,-0.328
50.064,-0.347
50.068,-0.352
50.072,-0.357
50.076,-0.370
50.080,-0.378
50.084,-0.370
50.088,-0.372
50.092,-0.333
50.096,-0.312
50.100,-0.333
50.104,-0.333
50.108,-0.360
50.112,-0.385
50.116,-0.357
50.120,-0.350
50.124,-0.328
50.128,-0.338
50.132,-0.325
50.136,-0.335
50.140,-0.362
50.144,-0.385
50.148,-0.352
50.152,-0.315
50.156,-0.310
50.160,-0.323
50.164,-0.282
50.168,-0.297
50.172,-0.312
50.176,-0.315
50.180,-0.278
50.184,-0.273
50.188,-0.207
50.192,-0.207
50.196,-0.113
50.200,-0.125
50.204,-0.095
50.208,-0.075
50.212,-0.125
50.216,-0.098
50.220,-0.050
50.224,-0.048
50.228,-0.075
50.232,-0.050
50.236,-0.077
50.240,-0.100
50.244,-0.113
50.248,-0.133
50.252,-0.070
50.256,-0.100
50.260,-0.128
50.264,-0.083
50.268,-0.107
50.272,-0.122
50.276,-0.125
50.280,-0.113
50.284,-0.122
50.288,-0.145
50.292,-0.075
50.296,-0.085
50.300,-0.107
50.304,-0.098
50.308,-0.150
50.312,-0.150
50.316,-0.152
50.320,-0.102
50.324,-0.122
50.328,-0.090
50.332,-0.095
50.336,-0.113
50.340,-0.125
50.344,-0.160
50.348,-0.163
50.352,-0.128
50.356,-0.145
50.360,-0.163
50.364,-0.113
50.368,-0.095
50.372,-0.150
50.376,-0.177
50.380,-0.212
50.384,-0.150
50.388,-0.190
50.392,-0.177
50.396,-0.170
50.400,-0.188
50.404,-0.182
50.408,-0.195
50.412,-0.203
50.416,-0.210
50.420,-0.228
50.424,-0.220
50.428,-0.195
50.432,-0.207
50.436,-0.210
50.440,-0.228
50.444,-0.200
50.448,-0.247
50.452,-0.237
50.456,-0.245
50.460,-0.225
50.464,-0.215
50.468,-0.225
50.472,-0.245
50.476,-0.290
50.480,-0.233
50.484,-0.247
50.488,-0.237
50.492,-0.263
50.496,-0.247
50.500,-0.228
50.504,-0.237
50.508,-0.258
50.512,-0.297
50.516,-0.235
50.520,-0.233
50.524,-0.275
50.528,-0.228
50.532,-0.233
50.536,-0.263
50.540,-0.258
50.544,-0.273
50.548,-0.285
50.552,-0.285
50.556,-0.275
50.560,-0.278
50.564,-0.265
50.568,-0.258
50.572,-0.270
50.576,-0.270
50.580,-0.273
50.584,-0.278
50.588,-0.270
50.592,-0.265
50.596,-0.215
50.600,-0.237
50.604,-0.247
50.608,-0.275
50.612,-0.287
50.616,-0.275
50.620,-0.263
50.624,-0.263
50.628,-0.212
50.632,-0.265
50.636,-0.250
50.640,-0.253
50.644,-0.245
50.648,-0.250
50.652,-0.263
50.656,-0.240
50.660,-0.228
50.664,-0.245
50.668,-0.250
50.672,-0.247
50.676,-0.275
50.680,-0.265
50.684,-0.270
50.688,-0.265
50.692,-0.237
50.696,-0.235
50.700,-0.228
50.704,-0.275
50.708,-0.240
50.712,-0.275
50.716,-0.250
50.720,-0.240
50.724,-0.210
50.728,-0.220
50.732,-0.212
50.736,-0.170
50.740,-0.215
50.744,-0.203
50.748,-0.237
50.752,-0.150
50.756,-0.150
50.760,-0.140
50.764,-0.115
50.768,-0.133
50.772,-0.160
50.776,-0.138
50.780,-0.158
50.784,-0.140
50.788,-0.115
50.792,-0.115
50.796,-0.107
50.800,-0.122
50.804,-0.122
50.808,-0.113
50.812,-0.135
50.816,-0.122
50.820,-0.145
50.824,-0.145
50.828,-0.140
50.832,-0.147
50.836,-0.163
50.840,-0.177
50.844,-0.182
50.848,-0.182
50.852,-0.147
50.856,-0.133
50.860,-0.128
50.864,-0.095
50.868,-0.095
50.872,-0.102
50.876,-0.083
50.880,-0.102
50.884,-0.037
50.888,0.045
50.892,0.147
50.896,0.347
50.900,0.585
50.904,0.845
50.908,1.195
50.912,1.552
50.916,1.857
50.920,2.038
50.924,2.135
50.928,1.970
50.932,1.627
50.936,1.210
50.940,0.750
50.944,0.360
50.948,0.085
50.952,-0.025
50.956,-0.120
50.960,-0.147
50.964,-0.128
50.968,-0.128
50.972,-0.212
50.976,-0.212
50.980,-0.225
50.984,-0.247
50.988,-0.247
50.992,-0.250
50.996,-0.275
51.000,-0.278
51.004,-0.287
51.008,-0.295
51.012,-0.302
51.016,-0.297
51.020,-0.312
51.024,-0.328
51.028,-0.300
51.032,-0.325
51.036,-0.345
51.040,-0.340
51.044,-0.372
51.048,-0.328
51.052,-0.357
51.056,-0.362
51.060,-0.340
51.064,-0.307
51.068,-0.328
51.072,-0.345
51.076,-0.370
51.080,-0.347
51.084,-0.328
51.088,-0.315
51.092,-0.282
51.096,-0.300
51.100,-0.302
51.104,-0.357
51.108,-0.340
51.112,-0.362
51.116,-0.312
51.120,-0.320
51.124,-0.323
51.128,-0.275
51.132,-0.282
51.136,-0.340
51.140,-0.320
51.144,-0.347
51.148,-0.347
51.152,-0.335
51.156,-0.312
51.160,-0.287
51.164,-0.287
51.168,-0.315
51.172,-0.312
51.176,-0.340
51.180,-0.345
51.184,-0.300
51.188,-0.300
51.192,-0.320
51.196,-0.287
51.200,-0.290
51.204,-0.300
51.208,-0.325
51.212,-0.333
51.216,-0.325
51.220,-0.310
51.224,-0.310
51.228,-0.278
51.232,-0.275
51.236,-0.323
51.240,-0.287
51.244,-0.258
51.248,-0.235
51.252,-0.212
51.256,-0.175
51.260,-0.150
51.264,-0.087
51.268,-0.087
51.272,-0.083
51.276,-0.095
51.280,-0.075
51.284,-0.077
51.288,-0.025
51.292,-0.028
51.296,-0.022
51.300,-0.045
51.304,-0.045
51.308,-0.083
51.312,-0.090
51.316,-0.083
51.320,-0.107
51.324,-0.083
51.328,-0.077
51.332,-0.070
51.336,-0.122
51.340,-0.120
51.344,-0.122
51.348,-0.152
51.352,-0.140
51.356,-0.107
51.360,-0.087
51.364,-0.100
51.368,-0.098
51.372,-0.135
51.376,-0.128
51.380,-0.133
51.384,-0.138
51.388,-0.163
51.392,-0.113
51.396,-0.145
51.400,-0.107
51.404,-0.128
51.408,-0.128
51.412,-0.172
51.416,-0.163
51.420,-0.150
51.424,-0.172
51.428,-0.150
51.432,-0.152
51.436,-0.158
51.440,-0.198
51.444,-0.177
51.448,-0.215
51.452,-0.228
51.456,-0.177
51.460,-0.175
51.464,-0.215
51.468,-0.200
51.472,-0.200
51.476,-0.223
51.480,-0.273
51.484,-0.240
51.488,-0.223
51.492,-0.215
51.496,-0.240
51.500,-0.200
51.504,-0.250
51.508,-0.247
51.512,-0.240
51.516,-0.250
51.520,-0.278
51.524,-0.233
51.528,-0.237
51.532,-0.250
51.536,-0.253
51.540,-0.275
51.544,-0.290
51.548,-0.282
51.552,-0.273
51.556,-0.240
51.560,-0.275
51.564,-0.270
51.568,-0.297
51.572,-0.278
51.576,-0.310
51.580,-0.282
51.584,-0.270
51.588,-0.275
51.592,-0.247
51.596,-0.253
51.600,-0.275
51.604,-0.253
51.608,-0.287
51.612,-0.307
51.616,-0.297
51.620,-0.290
51.624,-0.260
51.628,-0.307
51.632,-0.260
51.636,-0.273
51.640,-0.307
51.644,-0.278
51.648,-0.333
51.652,-0.310
51.656,-0.300
51.660,-0.240
51.664,-0.290
51.668,-0.270
51.672,-0.273
51.676,-0.295
51.680,-0.275
51.684,-0.315
51.688,-0.302
51.692,-0.290
51.696,-0.297
51.700,-0.300
51.704,-0.275
51.708,-0.312
51.712,-0.328
51.716,-0.323
51.720,-0.282
51.724,-0.282
51.728,-0.273
51.732,-0.282
51.736,-0.270
